"FoodId"|"FdGrp_Desc"|"FdGrp_Cd"|"Long_Desc"|"Amount"|"Msre_Desc"|"Gm_Wgt"|"msre"|"Calories"|"Protein"|"Fat"|"Carbohydrates"
"3994"|"Sweets"|"1900"|"Frostings, vanilla, creamy, dry mix, prepared with margarine"|"2"|"tablespoon"|"33"|"2 tablespoon"|"413"|"0.34000000000000002"|"12.74"|"74.280000000000001"
"3995"|"Sweets"|"1900"|"Frostings, vanilla, creamy, ready-to-eat"|"8.3000000000000004E-2"|"package"|"38"|"0.083 package"|"418"|"0"|"16.23"|"67.890000000000001"
"3996"|"Sweets"|"1900"|"Frostings, white, fluffy, dry mix"|"1"|"package"|"207"|"1 package"|"371"|"2.2999999999999998"|"0"|"94.900000000000006"
"3997"|"Sweets"|"1900"|"Frostings, white, fluffy, dry mix, prepared with water"|"1"|"package yields"|"315"|"1 package yields"|"244"|"1.5"|"0"|"62.600000000000001"
"3998"|"Sweets"|"1900"|"Frozen novelties, fruit and juice bars"|"1"|"bar (2.5 fl oz)"|"77"|"1 bar (2.5 fl oz)"|"87"|"1.2"|"0.10000000000000001"|"20.199999999999999"
"3999"|"Sweets"|"1900"|"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts"|"1"|"bar"|"54"|"1 bar"|"323"|"4.4000000000000004"|"20.199999999999999"|"30.899999999999999"
"4000"|"Sweets"|"1900"|"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated"|"1"|"bar"|"78"|"1 bar"|"221"|"6.4000000000000004"|"10.1"|"26.109999999999999"
"4001"|"Sweets"|"1900"|"Frozen novelties, ice type, fruit, no sugar added"|"1"|"bar"|"51"|"1 bar"|"24"|"0.5"|"0.10000000000000001"|"6.2000000000000002"
"4002"|"Sweets"|"1900"|"Frozen novelties, ice type, italian, restaurant-prepared"|"1"|"fl oz"|"29"|"1 fl oz"|"53"|"2.9999999999999999E-2"|"0.02"|"13.5"
"4003"|"Sweets"|"1900"|"Frozen novelties, ice type, lime"|"0.5"|"cup (4 fl oz)"|"99"|"0.5 cup (4 fl oz)"|"128"|"0.40000000000000002"|"0"|"32.600000000000001"
"4004"|"Sweets"|"1900"|"Frozen novelties, ice type, pineapple-coconut"|"0.5"|"cup (4 fl oz)"|"99"|"0.5 cup (4 fl oz)"|"113"|"0"|"2.6000000000000001"|"23.899999999999999"
"4005"|"Sweets"|"1900"|"Frozen novelties, ice type, pop"|"1"|"serving 1.75 fl oz pop"|"52"|"1 serving 1.75 fl oz pop"|"79"|"0"|"0.23999999999999999"|"19.23"
"4006"|"Sweets"|"1900"|"Frozen novelties, ice type, pop, with low calorie sweetener"|"1"|"serving 1.75 fl oz pop"|"55"|"1 serving 1.75 fl oz pop"|"24"|"0"|"0"|"5.9199999999999999"
"4007"|"Sweets"|"1900"|"Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops"|"1"|"serving 1.75 fl oz pop"|"55"|"1 serving 1.75 fl oz pop"|"21"|"0"|"0"|"5.1399999999999997"
"4008"|"Sweets"|"1900"|"Frozen novelties, juice type, juice with cream"|"2.5"|"oz"|"71"|"2.5 oz"|"115"|"1.4099999999999999"|"1.4099999999999999"|"24.109999999999999"
"4009"|"Sweets"|"1900"|"Frozen novelties, juice type, orange"|"1"|"fl oz"|"29.800000000000001"|"1 fl oz"|"95"|"0.5"|"0"|"23.170000000000002"
"4010"|"Sweets"|"1900"|"Frozen novelties, juice type, POPSICLE SCRIBBLERS"|"1"|"serving 1.2 fl oz pop"|"33"|"1 serving 1.2 fl oz pop"|"81"|"0"|"0.23999999999999999"|"19.68"
"4011"|"Sweets"|"1900"|"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone"|"1"|"serving 1 cone"|"79"|"1 serving 1 cone"|"224"|"4.0899999999999999"|"4.0999999999999996"|"45.32"
"4012"|"Sweets"|"1900"|"Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added"|"1"|"serving 3.5 fl oz bar"|"74"|"1 serving 3.5 fl oz bar"|"124"|"4.3099999999999996"|"1.8799999999999999"|"30.07"
"4013"|"Sweets"|"1900"|"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich"|"1"|"serving 1 sandwich"|"64"|"1 serving 1 sandwich"|"239"|"3.8999999999999999"|"5.8499999999999996"|"42.75"
"4014"|"Sweets"|"1900"|"Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar"|"1"|"serving 1 bar"|"78"|"1 serving 1 bar"|"242"|"5.2000000000000002"|"13"|"25.98"
"4015"|"Sweets"|"1900"|"Frozen novelties, No Sugar Added CREAMSICLE Pops"|"1"|"serving 1 pop"|"44"|"1 serving 1 pop"|"72"|"3.6899999999999999"|"0.60999999999999999"|"12.880000000000001"
"4016"|"Sweets"|"1900"|"Frozen novelties, No Sugar Added, FUDGSICLE pops"|"1"|"serving"|"84"|"1 serving"|"124"|"3.6699999999999999"|"1.8700000000000001"|"23.109999999999999"
"4017"|"Sweets"|"1900"|"Frozen novelties, Sugar Free, CREAMSICLE Pops"|"1"|"serving 2 pops"|"80"|"1 serving 2 pops"|"49"|"1.3700000000000001"|"2.3300000000000001"|"11.949999999999999"
"4018"|"Sweets"|"1900"|"Frozen yogurts, chocolate"|"1"|"cup"|"174"|"1 cup"|"127"|"3"|"3.6000000000000001"|"21.600000000000001"
"4019"|"Sweets"|"1900"|"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar"|"1"|"cup"|"186"|"1 cup"|"107"|"4.4000000000000004"|"0.80000000000000004"|"19.699999999999999"
"4020"|"Sweets"|"1900"|"Frozen yogurts, chocolate, soft-serve"|"0.5"|"cup (4 fl oz)"|"72"|"0.5 cup (4 fl oz)"|"160"|"4"|"6"|"24.899999999999999"
"4021"|"Sweets"|"1900"|"Frozen yogurts, flavors other than chocolate"|"1"|"cup"|"174"|"1 cup"|"127"|"3"|"3.6000000000000001"|"21.600000000000001"
"4022"|"Sweets"|"1900"|"Frozen yogurts, vanilla, soft-serve"|"0.5"|"cup"|"72"|"0.5 cup"|"159"|"4"|"5.5999999999999996"|"24.199999999999999"
"4023"|"Sweets"|"1900"|"Fruit butters, apple"|"1"|"tbsp"|"17"|"1 tbsp"|"173"|"0.39000000000000001"|"0.29999999999999999"|"42.469999999999999"
"4024"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra heavy syrup, solids and liquids"|"0.5"|"cup"|"130"|"0.5 cup"|"88"|"0.39000000000000001"|"7.0000000000000007E-2"|"22.890000000000001"
"4025"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, extra light syrup, solids and liquids"|"0.5"|"cup"|"123"|"0.5 cup"|"45"|"0.40000000000000002"|"7.0000000000000007E-2"|"11.630000000000001"
"4026"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, heavy syrup, solids and liquids"|"1"|"cup"|"248"|"1 cup"|"73"|"0.39000000000000001"|"7.0000000000000007E-2"|"18.91"
"4027"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids"|"1"|"cup"|"237"|"1 cup"|"46"|"0.46000000000000002"|"0.01"|"11.859999999999999"
"4028"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, light syrup, solids and liquids"|"1"|"cup"|"242"|"1 cup"|"57"|"0.40000000000000002"|"7.0000000000000007E-2"|"14.93"
"4029"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids"|"1"|"cup"|"237"|"1 cup"|"32"|"0.41999999999999998"|"5.0000000000000003E-2"|"8.5099999999999998"
"4030"|"Fruits and Fruit Juices"|"0900"|"Fruit cocktail, canned, heavy syrup, drained"|"1"|"cup"|"214"|"1 cup"|"70"|"0.46999999999999997"|"0.10000000000000001"|"18.800000000000001"
"4031"|"Beverages"|"1400"|"Fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin"|"8"|"fl oz"|"237"|"8 fl oz"|"54"|"0.13"|"0"|"13.16"
"4032"|"Beverages"|"1400"|"Fruit juice drink, greater than 3% juice, high vitamin C"|"1"|"cup (8 fl oz)"|"238"|"1 cup (8 fl oz)"|"46"|"0.13"|"0.11"|"11.35"
"4033"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST"|"1"|"cup"|"252"|"1 cup"|"46"|"0.63"|"0.02"|"10.9"
"4034"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS"|"1"|"cup"|"230"|"1 cup"|"56"|"0.63"|"0.33000000000000002"|"13.039999999999999"
"4035"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana"|"1"|"cup"|"233"|"1 cup"|"52"|"0.44"|"0.29999999999999999"|"12.369999999999999"
"4036"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, NAKED JUICE, BLUE MACHINE"|"8"|"fl oz"|"240"|"8 fl oz"|"71"|"0.41999999999999998"|"0"|"16.670000000000002"
"4037"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE"|"1"|"cup"|"275"|"1 cup"|"53"|"0.59999999999999998"|"0.26000000000000001"|"12.529999999999999"
"4038"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO"|"8"|"fl oz"|"240"|"8 fl oz"|"63"|"0.41999999999999998"|"0"|"15"
"4039"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, NAKED JUICE, strawberry banana"|"1"|"cup"|"228"|"1 cup"|"50"|"0.47999999999999998"|"0.27000000000000002"|"11.66"
"4040"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD"|"1"|"cup"|"227"|"1 cup"|"50"|"0.63"|"0.35999999999999999"|"11.51"
"4041"|"Fruits and Fruit Juices"|"0900"|"Fruit juice smoothie, ODWALLA, strawberry banana"|"1"|"cup"|"233"|"1 cup"|"48"|"0.5"|"0.32000000000000001"|"11.050000000000001"
"4042"|"Beverages"|"1400"|"Fruit punch drink, without added nutrients, canned"|"6.75"|"fl oz"|"210"|"6.75 fl oz"|"48"|"0"|"0"|"11.970000000000001"
"4043"|"Beverages"|"1400"|"Fruit punch juice drink, frozen concentrate"|"1"|"fl oz"|"35.200000000000003"|"1 fl oz"|"175"|"0.29999999999999999"|"0.69999999999999996"|"43.100000000000001"
"4044"|"Beverages"|"1400"|"Fruit punch-flavor drink, powder, without added sodium, prepared with water"|"1"|"fl oz"|"32.700000000000003"|"1 fl oz"|"37"|"0"|"0.01"|"9.4700000000000006"
"4045"|"Fruits and Fruit Juices"|"0900"|"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids"|"1"|"cup"|"259"|"1 cup"|"88"|"0.33000000000000002"|"5.9999999999999998E-2"|"22.77"
"4046"|"Fruits and Fruit Juices"|"0900"|"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, heavy syrup, solids and liquids"|"1"|"cup"|"255"|"1 cup"|"73"|"0.34000000000000002"|"7.0000000000000007E-2"|"19.109999999999999"
"4047"|"Fruits and Fruit Juices"|"0900"|"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids"|"1"|"cup"|"249"|"1 cup"|"50"|"0.51000000000000001"|"2.9999999999999999E-2"|"13.050000000000001"
"4048"|"Fruits and Fruit Juices"|"0900"|"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids"|"1"|"cup"|"252"|"1 cup"|"58"|"0.34000000000000002"|"7.0000000000000007E-2"|"15.140000000000001"
"4049"|"Fruits and Fruit Juices"|"0900"|"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids"|"1"|"cup"|"245"|"1 cup"|"30"|"0.34999999999999998"|"7.0000000000000007E-2"|"7.8700000000000001"
"4050"|"Fruits and Fruit Juices"|"0900"|"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids"|"1"|"cup"|"257"|"1 cup"|"86"|"0.40999999999999998"|"0.10000000000000001"|"22.359999999999999"
"4051"|"Sweets"|"1900"|"Fruit syrup"|"1"|"cup"|"334"|"1 cup"|"341"|"0"|"0"|"85.129999999999995"
"4052"|"Beverages"|"1400"|"Fruit-flavored drink, dry powdered mix, low calorie, with aspartame"|"1"|"tsp"|"8"|"1 tsp"|"218"|"0.45000000000000001"|"4.0000000000000001E-2"|"87.379999999999995"
"4053"|"Beverages"|"1400"|"Fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie"|"1"|"tsp"|"2"|"1 tsp"|"227"|"0.25"|"0.16"|"91"
"4054"|"American Indian/Alaska Native Foods"|"3500"|"Frybread, made with lard (Navajo)"|"1"|"piece"|"152"|"1 piece"|"330"|"6.6900000000000004"|"12.220000000000001"|"48.259999999999998"
"4055"|"Vegetables and Vegetable Products"|"1100"|"Fungi, Cloud ears, dried"|"1"|"cup"|"28"|"1 cup"|"284"|"9.25"|"0.72999999999999998"|"73.010000000000005"
"4056"|"Lamb, Veal, and Game Products"|"1700"|"Game meat , bison, ground, raw"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"223"|"18.670000000000002"|"15.93"|"0"
"4057"|"Lamb, Veal, and Game Products"|"1700"|"Game meat , bison, top sirloin, separable lean only, 1" steak, cooked, broiled"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"171"|"28.050000000000001"|"5.6500000000000004"|"0"
"4058"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, antelope, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"150"|"29.449999999999999"|"2.6699999999999999"|"0"
"4059"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, antelope, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"114"|"22.379999999999999"|"2.0299999999999998"|"0"
"4060"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bear, cooked, simmered"|"3"|"oz"|"85"|"3 oz"|"259"|"32.420000000000002"|"13.390000000000001"|"0"
"4061"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bear, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"161"|"20.100000000000001"|"8.3000000000000007"|"0"
"4062"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, beaver, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"212"|"34.850000000000001"|"6.96"|"0"
"4063"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, beaver, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"146"|"24.050000000000001"|"4.7999999999999998"|"0"
"4064"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, beefalo, composite of cuts, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"188"|"30.66"|"6.3200000000000003"|"0"
"4065"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, beefalo, composite of cuts, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"143"|"23.300000000000001"|"4.7999999999999998"|"0"
"4066"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, chuck, shoulder clod, separable lean only, 3-5 lb roast, cooked, braised"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"193"|"33.780000000000001"|"5.4299999999999997"|"0"
"4067"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, chuck, shoulder clod, separable lean only, 3-5 lb roast, raw"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"119"|"21.120000000000001"|"3.1499999999999999"|"0"
"4068"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, ground, cooked, pan-broiled"|"1"|"patty ( yield from 112.7 g raw meat )"|"87"|"1 patty ( yield from 112.7 g raw meat )"|"238"|"23.77"|"15.130000000000001"|"0"
"4069"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, ribeye, separable lean only, 1" steak, cooked, broiled"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"177"|"29.449999999999999"|"5.6699999999999999"|"0"
"4070"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, ribeye, separable lean only, trimmed to 0" fat, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"116"|"22.100000000000001"|"2.3999999999999999"|"0"
"4071"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, separable lean only, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"143"|"28.440000000000001"|"2.4199999999999999"|"0"
"4072"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, separable lean only, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"109"|"21.620000000000001"|"1.8400000000000001"|"0"
"4073"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, shoulder clod, separable lean only, trimmed to 0" fat, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"109"|"21.100000000000001"|"2.1000000000000001"|"0"
"4074"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, top round, separable lean only, 1" steak, cooked, broiled"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"174"|"30.18"|"4.96"|"0"
"4075"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, top round, separable lean only, 1" steak, raw"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"122"|"23.32"|"2.4300000000000002"|"0"
"4076"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, bison, top sirloin, separable lean only, trimmed to 0" fat, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"113"|"21.399999999999999"|"2.3999999999999999"|"0"
"4077"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, boar, wild, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"160"|"28.300000000000001"|"4.3799999999999999"|"0"
"4078"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, boar, wild, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"122"|"21.510000000000002"|"3.3300000000000001"|"0"
"4079"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, buffalo, water, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"131"|"26.829999999999998"|"1.8"|"0"
"4080"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, buffalo, water, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"99"|"20.390000000000001"|"1.3700000000000001"|"0"
"4081"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, caribou, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"167"|"29.77"|"4.4199999999999999"|"0"
"4082"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, caribou, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"127"|"22.629999999999999"|"3.3599999999999999"|"0"
"4083"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"158"|"30.210000000000001"|"3.1899999999999999"|"0"
"4084"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, ground, cooked, pan-broiled"|"1"|"patty"|"93"|"1 patty"|"187"|"26.449999999999999"|"8.2200000000000006"|"0"
"4085"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, ground, raw"|"1"|"patty (cooked from 4 oz raw)"|"85"|"1 patty (cooked from 4 oz raw)"|"157"|"21.780000000000001"|"7.1299999999999999"|"0"
"4086"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, loin, separable lean only, 1" steak, cooked, broiled"|"1"|"steak"|"54"|"1 steak"|"150"|"30.199999999999999"|"2.3799999999999999"|"0"
"4087"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"120"|"22.960000000000001"|"2.4199999999999999"|"0"
"4088"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, shoulder clod, separable lean only, 3-5 lb roast, cooked, braised"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"191"|"36.280000000000001"|"3.9500000000000002"|"0"
"4089"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, tenderloin, separable lean only, 0.5-1 lb roast, cooked, broiled"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"149"|"29.899999999999999"|"2.3500000000000001"|"0"
"4090"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, deer, top round, separable lean only, 1" steak, cooked, broiled"|"1"|"steak ( yield from 134.9 g raw meat )"|"102"|"1 steak ( yield from 134.9 g raw meat )"|"152"|"31.469999999999999"|"1.9199999999999999"|"0"
"4091"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"146"|"30.190000000000001"|"1.8999999999999999"|"0"
"4092"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, ground, cooked, pan-broiled"|"1"|"patty ( yield from 104.1 g raw meat )"|"95"|"1 patty ( yield from 104.1 g raw meat )"|"193"|"26.640000000000001"|"8.7400000000000002"|"0"
"4093"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, ground, raw"|"1"|"patty ( yield from 102.2 g raw meat )"|"102"|"1 patty ( yield from 102.2 g raw meat )"|"172"|"21.760000000000002"|"8.8200000000000003"|"0"
"4094"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, loin, separable lean only, cooked, broiled"|"1"|"steak ( yield from 148.1 g raw meat )"|"114"|"1 steak ( yield from 148.1 g raw meat )"|"167"|"31"|"3.8399999999999999"|"0"
"4095"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"111"|"22.949999999999999"|"1.45"|"0"
"4096"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, round, separable lean only, cooked, broiled"|"1"|"serving ( 3 oz )"|"85"|"1 serving ( 3 oz )"|"156"|"30.940000000000001"|"2.6400000000000001"|"0"
"4097"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, elk, tenderloin, separable lean only, cooked, broiled"|"1"|"steak ( yield from 123.5 g raw meat )"|"92"|"1 steak ( yield from 123.5 g raw meat )"|"162"|"30.760000000000002"|"3.4100000000000001"|"0"
"4098"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, goat, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"143"|"27.100000000000001"|"3.0299999999999998"|"0"
"4099"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, horse, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"175"|"28.140000000000001"|"6.0499999999999998"|"0"
"4100"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, horse, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"133"|"21.390000000000001"|"4.5999999999999996"|"0"
"4101"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, moose, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"134"|"29.27"|"0.96999999999999997"|"0"
"4102"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, moose, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"102"|"22.239999999999998"|"0.73999999999999999"|"0"
"4103"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, muskrat, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"234"|"30.09"|"11.74"|"0"
"4104"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, muskrat, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"162"|"20.760000000000002"|"8.0999999999999996"|"0"
"4105"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, opossum, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"221"|"30.199999999999999"|"10.199999999999999"|"0"
"4106"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"197"|"29.059999999999999"|"8.0500000000000007"|"0"
"4107"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed"|"3"|"oz"|"85"|"3 oz"|"206"|"30.379999999999999"|"8.4100000000000001"|"0"
"4108"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, rabbit, domesticated, composite of cuts, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"136"|"20.050000000000001"|"5.5499999999999998"|"0"
"4109"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, rabbit, wild, cooked, stewed"|"3"|"oz"|"85"|"3 oz"|"173"|"33.020000000000003"|"3.5099999999999998"|"0"
"4110"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, rabbit, wild, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"114"|"21.789999999999999"|"2.3199999999999998"|"0"
"4111"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, raccoon, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"255"|"29.199999999999999"|"14.5"|"0"
"4112"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, squirrel, cooked, roasted"|"3"|"oz"|"85"|"3 oz"|"173"|"30.77"|"4.6900000000000004"|"0"
"4113"|"Lamb, Veal, and Game Products"|"1700"|"Game meat, squirrel, raw"|"1"|"oz"|"28.350000000000001"|"1 oz"|"120"|"21.23"|"3.21"|"0"
"4114"|"Legumes and Legume Products"|"1600"|"GARDENBURGER Black Bean Chipotle Burger, frozen, unprepared"|"1"|"patty"|"71"|"1 patty"|"133"|"6.5"|"3.8999999999999999"|"22"
"4115"|"Legumes and Legume Products"|"1600"|"GARDENBURGER Flame Grilled Burger, frozen, unprepared"|"1"|"patty"|"96"|"1 patty"|"122"|"15.199999999999999"|"4.4000000000000004"|"6.7999999999999998"
"4116"|"Legumes and Legume Products"|"1600"|"GARDENBURGER Original, frozen, unprepared"|"1"|"patty"|"71"|"1 patty"|"155"|"7.2000000000000002"|"4.5999999999999996"|"22.100000000000001"
"4117"|"Legumes and Legume Products"|"1600"|"GARDENBURGER Savory Portabella Veggie Burger, frozen, unprepared"|"1"|"patty"|"71"|"1 patty"|"138"|"5.9000000000000004"|"3.2999999999999998"|"22.100000000000001"
"4118"|"Legumes and Legume Products"|"1600"|"GARDENBURGER Sun-Dried Tomato Basil Burger, frozen, unprepared"|"1"|"patty"|"71"|"1 patty"|"137"|"5.5"|"3.6000000000000001"|"23.699999999999999"
"4119"|"Legumes and Legume Products"|"1600"|"GARDENBURGER Veggie Medley Burger, frozen, unprepared"|"1"|"patty"|"71"|"1 patty"|"121"|"4.0999999999999996"|"3.6000000000000001"|"24"
"4120"|"Baked Products"|"1800"|"Garlic bread, frozen"|"1"|"slice presliced"|"43"|"1 slice presliced"|"350"|"8.3599999999999994"|"16.609999999999999"|"41.719999999999999"
"4121"|"Vegetables and Vegetable Products"|"1100"|"Garlic, raw"|"1"|"cup"|"136"|"1 cup"|"149"|"6.3600000000000003"|"0.5"|"33.060000000000002"
"4122"|"Sweets"|"1900"|"Gelatin desserts, dry mix"|"1"|"package (3 oz)"|"85"|"1 package (3 oz)"|"381"|"7.7999999999999998"|"0"|"90.5"
"4123"|"Sweets"|"1900"|"Gelatin desserts, dry mix, prepared with water"|"0.5"|"cup"|"135"|"0.5 cup"|"62"|"1.22"|"0"|"14.19"
